"","n0_j_bin","n0_y_bin","n0_a_bin","condition","decision","mortalityType","0-162.5","162.5-325","325-487.5","487.5-650"
"1133","43.75-87.5","25-37.5","50-75",3,7,1,0.0445544554455446,0.955445544554455,0,0
"1134","43.75-87.5","25-37.5","50-75",3,7,2,0.0394736842105263,0.960526315789474,0,0
"1135","43.75-87.5","25-37.5","75-100",1,1,1,1,0,0,0
"1136","43.75-87.5","25-37.5","75-100",1,1,2,1,0,0,0
"1137","43.75-87.5","25-37.5","75-100",1,2,1,1,0,0,0
"1138","43.75-87.5","25-37.5","75-100",1,2,2,1,0,0,0
"1139","43.75-87.5","25-37.5","75-100",1,3,1,1,0,0,0
"1140","43.75-87.5","25-37.5","75-100",1,3,2,1,0,0,0
"1141","43.75-87.5","25-37.5","75-100",1,4,1,1,0,0,0
"1142","43.75-87.5","25-37.5","75-100",1,4,2,1,0,0,0
"1143","43.75-87.5","25-37.5","75-100",1,5,1,1,0,0,0
"1144","43.75-87.5","25-37.5","75-100",1,5,2,1,0,0,0
"1145","43.75-87.5","25-37.5","75-100",1,6,1,1,0,0,0
"1146","43.75-87.5","25-37.5","75-100",1,6,2,1,0,0,0
"1147","43.75-87.5","25-37.5","75-100",1,7,1,1,0,0,0
"1148","43.75-87.5","25-37.5","75-100",1,7,2,1,0,0,0
"1149","43.75-87.5","25-37.5","75-100",2,1,1,0.994845360824742,0.00515463917525773,0,0
"1150","43.75-87.5","25-37.5","75-100",2,1,2,1,0,0,0
"1151","43.75-87.5","25-37.5","75-100",2,2,1,0.994535519125683,0.00546448087431694,0,0
"1152","43.75-87.5","25-37.5","75-100",2,2,2,0.994444444444444,0.00555555555555556,0,0
"1153","43.75-87.5","25-37.5","75-100",2,3,1,1,0,0,0
"1154","43.75-87.5","25-37.5","75-100",2,3,2,1,0,0,0
"1155","43.75-87.5","25-37.5","75-100",2,4,1,1,0,0,0
"1156","43.75-87.5","25-37.5","75-100",2,4,2,1,0,0,0
"1157","43.75-87.5","25-37.5","75-100",2,5,1,1,0,0,0
"1158","43.75-87.5","25-37.5","75-100",2,5,2,1,0,0,0
"1159","43.75-87.5","25-37.5","75-100",2,6,1,1,0,0,0
"1160","43.75-87.5","25-37.5","75-100",2,6,2,1,0,0,0
"1161","43.75-87.5","25-37.5","75-100",2,7,1,1,0,0,0
"1162","43.75-87.5","25-37.5","75-100",2,7,2,0.995515695067265,0.00448430493273543,0,0
"1163","43.75-87.5","25-37.5","75-100",3,1,1,0,1,0,0
"1164","43.75-87.5","25-37.5","75-100",3,1,2,0,1,0,0
"1165","43.75-87.5","25-37.5","75-100",3,2,1,0,1,0,0
"1166","43.75-87.5","25-37.5","75-100",3,2,2,0,1,0,0
"1167","43.75-87.5","25-37.5","75-100",3,3,1,0,1,0,0
"1168","43.75-87.5","25-37.5","75-100",3,3,2,0,0.994764397905759,0.00523560209424084,0
"1169","43.75-87.5","25-37.5","75-100",3,4,1,0,1,0,0
"1170","43.75-87.5","25-37.5","75-100",3,4,2,0,1,0,0
"1171","43.75-87.5","25-37.5","75-100",3,5,1,0,1,0,0
"1172","43.75-87.5","25-37.5","75-100",3,5,2,0.00490196078431373,0.990196078431373,0.00490196078431373,0
"1173","43.75-87.5","25-37.5","75-100",3,6,1,0.0267379679144385,0.973262032085562,0,0
"1174","43.75-87.5","25-37.5","75-100",3,6,2,0,0.98974358974359,0.0102564102564103,0
"1175","43.75-87.5","25-37.5","75-100",3,7,1,0,1,0,0
"1176","43.75-87.5","25-37.5","75-100",3,7,2,0,1,0,0
"1177","43.75-87.5","37.5-50","0-25",1,1,1,1,0,0,0
"1178","43.75-87.5","37.5-50","0-25",1,1,2,1,0,0,0
"1179","43.75-87.5","37.5-50","0-25",1,2,1,1,0,0,0
"1180","43.75-87.5","37.5-50","0-25",1,2,2,1,0,0,0
"1181","43.75-87.5","37.5-50","0-25",1,3,1,1,0,0,0
"1182","43.75-87.5","37.5-50","0-25",1,3,2,1,0,0,0
"1183","43.75-87.5","37.5-50","0-25",1,4,1,1,0,0,0
"1184","43.75-87.5","37.5-50","0-25",1,4,2,1,0,0,0
"1185","43.75-87.5","37.5-50","0-25",1,5,1,1,0,0,0
"1186","43.75-87.5","37.5-50","0-25",1,5,2,1,0,0,0
"1187","43.75-87.5","37.5-50","0-25",1,6,1,1,0,0,0
"1188","43.75-87.5","37.5-50","0-25",1,6,2,1,0,0,0
"1189","43.75-87.5","37.5-50","0-25",1,7,1,1,0,0,0
"1190","43.75-87.5","37.5-50","0-25",1,7,2,1,0,0,0
"1191","43.75-87.5","37.5-50","0-25",2,1,1,1,0,0,0
"1192","43.75-87.5","37.5-50","0-25",2,1,2,1,0,0,0
"1193","43.75-87.5","37.5-50","0-25",2,2,1,1,0,0,0
"1194","43.75-87.5","37.5-50","0-25",2,2,2,1,0,0,0
"1195","43.75-87.5","37.5-50","0-25",2,3,1,1,0,0,0
"1196","43.75-87.5","37.5-50","0-25",2,3,2,1,0,0,0
"1197","43.75-87.5","37.5-50","0-25",2,4,1,1,0,0,0
"1198","43.75-87.5","37.5-50","0-25",2,4,2,1,0,0,0
"1199","43.75-87.5","37.5-50","0-25",2,5,1,1,0,0,0
"1200","43.75-87.5","37.5-50","0-25",2,5,2,1,0,0,0
"1201","43.75-87.5","37.5-50","0-25",2,6,1,1,0,0,0
"1202","43.75-87.5","37.5-50","0-25",2,6,2,1,0,0,0
"1203","43.75-87.5","37.5-50","0-25",2,7,1,1,0,0,0
"1204","43.75-87.5","37.5-50","0-25",2,7,2,1,0,0,0
"1205","43.75-87.5","37.5-50","0-25",3,1,1,0.900523560209424,0.0994764397905759,0,0
"1206","43.75-87.5","37.5-50","0-25",3,1,2,0.800884955752212,0.199115044247788,0,0
"1207","43.75-87.5","37.5-50","0-25",3,2,1,0.884955752212389,0.115044247787611,0,0
"1208","43.75-87.5","37.5-50","0-25",3,2,2,0.85781990521327,0.14218009478673,0,0
"1209","43.75-87.5","37.5-50","0-25",3,3,1,0.962085308056872,0.037914691943128,0,0
"1210","43.75-87.5","37.5-50","0-25",3,3,2,0.836734693877551,0.163265306122449,0,0
"1211","43.75-87.5","37.5-50","0-25",3,4,1,0.891402714932127,0.108597285067873,0,0
"1212","43.75-87.5","37.5-50","0-25",3,4,2,0.875576036866359,0.124423963133641,0,0
"1213","43.75-87.5","37.5-50","0-25",3,5,1,0.93010752688172,0.0698924731182796,0,0
"1214","43.75-87.5","37.5-50","0-25",3,5,2,0.855813953488372,0.144186046511628,0,0
"1215","43.75-87.5","37.5-50","0-25",3,6,1,0.968911917098446,0.0310880829015544,0,0
"1216","43.75-87.5","37.5-50","0-25",3,6,2,0.877729257641921,0.122270742358079,0,0
"1217","43.75-87.5","37.5-50","0-25",3,7,1,0.823275862068966,0.176724137931034,0,0
"1218","43.75-87.5","37.5-50","0-25",3,7,2,0.841201716738197,0.158798283261803,0,0
"1219","43.75-87.5","37.5-50","25-50",1,1,1,1,0,0,0
"1220","43.75-87.5","37.5-50","25-50",1,1,2,1,0,0,0
"1221","43.75-87.5","37.5-50","25-50",1,2,1,1,0,0,0
"1222","43.75-87.5","37.5-50","25-50",1,2,2,1,0,0,0
"1223","43.75-87.5","37.5-50","25-50",1,3,1,1,0,0,0
"1224","43.75-87.5","37.5-50","25-50",1,3,2,1,0,0,0
"1225","43.75-87.5","37.5-50","25-50",1,4,1,1,0,0,0
"1226","43.75-87.5","37.5-50","25-50",1,4,2,1,0,0,0
"1227","43.75-87.5","37.5-50","25-50",1,5,1,1,0,0,0
"1228","43.75-87.5","37.5-50","25-50",1,5,2,1,0,0,0
"1229","43.75-87.5","37.5-50","25-50",1,6,1,1,0,0,0
"1230","43.75-87.5","37.5-50","25-50",1,6,2,1,0,0,0
"1231","43.75-87.5","37.5-50","25-50",1,7,1,1,0,0,0
"1232","43.75-87.5","37.5-50","25-50",1,7,2,1,0,0,0
"1233","43.75-87.5","37.5-50","25-50",2,1,1,1,0,0,0
"1234","43.75-87.5","37.5-50","25-50",2,1,2,1,0,0,0
"1235","43.75-87.5","37.5-50","25-50",2,2,1,1,0,0,0
"1236","43.75-87.5","37.5-50","25-50",2,2,2,1,0,0,0
"1237","43.75-87.5","37.5-50","25-50",2,3,1,1,0,0,0
"1238","43.75-87.5","37.5-50","25-50",2,3,2,1,0,0,0
"1239","43.75-87.5","37.5-50","25-50",2,4,1,1,0,0,0
"1240","43.75-87.5","37.5-50","25-50",2,4,2,1,0,0,0
"1241","43.75-87.5","37.5-50","25-50",2,5,1,1,0,0,0
"1242","43.75-87.5","37.5-50","25-50",2,5,2,1,0,0,0
"1243","43.75-87.5","37.5-50","25-50",2,6,1,1,0,0,0
"1244","43.75-87.5","37.5-50","25-50",2,6,2,1,0,0,0
"1245","43.75-87.5","37.5-50","25-50",2,7,1,1,0,0,0
"1246","43.75-87.5","37.5-50","25-50",2,7,2,1,0,0,0
"1247","43.75-87.5","37.5-50","25-50",3,1,1,0.277777777777778,0.722222222222222,0,0
"1248","43.75-87.5","37.5-50","25-50",3,1,2,0.271111111111111,0.728888888888889,0,0
"1249","43.75-87.5","37.5-50","25-50",3,2,1,0.360869565217391,0.639130434782609,0,0
"1250","43.75-87.5","37.5-50","25-50",3,2,2,0.231818181818182,0.768181818181818,0,0
"1251","43.75-87.5","37.5-50","25-50",3,3,1,0.472,0.528,0,0
"1252","43.75-87.5","37.5-50","25-50",3,3,2,0.218009478672986,0.781990521327014,0,0
"1253","43.75-87.5","37.5-50","25-50",3,4,1,0.364532019704433,0.635467980295567,0,0
"1254","43.75-87.5","37.5-50","25-50",3,4,2,0.29646017699115,0.70353982300885,0,0
"1255","43.75-87.5","37.5-50","25-50",3,5,1,0.497630331753554,0.502369668246445,0,0
"1256","43.75-87.5","37.5-50","25-50",3,5,2,0.222707423580786,0.777292576419214,0,0
"1257","43.75-87.5","37.5-50","25-50",3,6,1,0.712389380530973,0.287610619469027,0,0
"1258","43.75-87.5","37.5-50","25-50",3,6,2,0.235059760956175,0.764940239043825,0,0
"1259","43.75-87.5","37.5-50","25-50",3,7,1,0.201834862385321,0.798165137614679,0,0
"1260","43.75-87.5","37.5-50","25-50",3,7,2,0.309917355371901,0.690082644628099,0,0
"1261","43.75-87.5","37.5-50","50-75",1,1,1,1,0,0,0
"1262","43.75-87.5","37.5-50","50-75",1,1,2,1,0,0,0
"1263","43.75-87.5","37.5-50","50-75",1,2,1,1,0,0,0
"1264","43.75-87.5","37.5-50","50-75",1,2,2,1,0,0,0
"1265","43.75-87.5","37.5-50","50-75",1,3,1,1,0,0,0
"1266","43.75-87.5","37.5-50","50-75",1,3,2,1,0,0,0
"1267","43.75-87.5","37.5-50","50-75",1,4,1,1,0,0,0
"1268","43.75-87.5","37.5-50","50-75",1,4,2,1,0,0,0
"1269","43.75-87.5","37.5-50","50-75",1,5,1,1,0,0,0
"1270","43.75-87.5","37.5-50","50-75",1,5,2,1,0,0,0
"1271","43.75-87.5","37.5-50","50-75",1,6,1,1,0,0,0
"1272","43.75-87.5","37.5-50","50-75",1,6,2,1,0,0,0
"1273","43.75-87.5","37.5-50","50-75",1,7,1,1,0,0,0
"1274","43.75-87.5","37.5-50","50-75",1,7,2,1,0,0,0
"1275","43.75-87.5","37.5-50","50-75",2,1,1,1,0,0,0
"1276","43.75-87.5","37.5-50","50-75",2,1,2,1,0,0,0
"1277","43.75-87.5","37.5-50","50-75",2,2,1,1,0,0,0
"1278","43.75-87.5","37.5-50","50-75",2,2,2,1,0,0,0
"1279","43.75-87.5","37.5-50","50-75",2,3,1,1,0,0,0
"1280","43.75-87.5","37.5-50","50-75",2,3,2,1,0,0,0
"1281","43.75-87.5","37.5-50","50-75",2,4,1,1,0,0,0
"1282","43.75-87.5","37.5-50","50-75",2,4,2,1,0,0,0
"1283","43.75-87.5","37.5-50","50-75",2,5,1,1,0,0,0
"1284","43.75-87.5","37.5-50","50-75",2,5,2,1,0,0,0
"1285","43.75-87.5","37.5-50","50-75",2,6,1,1,0,0,0
"1286","43.75-87.5","37.5-50","50-75",2,6,2,1,0,0,0
"1287","43.75-87.5","37.5-50","50-75",2,7,1,1,0,0,0
"1288","43.75-87.5","37.5-50","50-75",2,7,2,1,0,0,0
"1289","43.75-87.5","37.5-50","50-75",3,1,1,0.00862068965517241,0.991379310344828,0,0
"1290","43.75-87.5","37.5-50","50-75",3,1,2,0.0140845070422535,0.985915492957746,0,0
"1291","43.75-87.5","37.5-50","50-75",3,2,1,0.0260869565217391,0.973913043478261,0,0
"1292","43.75-87.5","37.5-50","50-75",3,2,2,0,1,0,0
"1293","43.75-87.5","37.5-50","50-75",3,3,1,0.0355555555555556,0.964444444444444,0,0
"1294","43.75-87.5","37.5-50","50-75",3,3,2,0,1,0,0
"1295","43.75-87.5","37.5-50","50-75",3,4,1,0.0166666666666667,0.983333333333333,0,0
"1296","43.75-87.5","37.5-50","50-75",3,4,2,0.012396694214876,0.987603305785124,0,0
"1297","43.75-87.5","37.5-50","50-75",3,5,1,0.0572687224669604,0.94273127753304,0,0
"1298","43.75-87.5","37.5-50","50-75",3,5,2,0.0210084033613445,0.978991596638655,0,0
"1299","43.75-87.5","37.5-50","50-75",3,6,1,0.138755980861244,0.861244019138756,0,0
"1300","43.75-87.5","37.5-50","50-75",3,6,2,0.0248756218905473,0.975124378109453,0,0
"1301","43.75-87.5","37.5-50","50-75",3,7,1,0.0136986301369863,0.986301369863014,0,0
"1302","43.75-87.5","37.5-50","50-75",3,7,2,0.00465116279069767,0.995348837209302,0,0
"1303","43.75-87.5","37.5-50","75-100",1,1,1,1,0,0,0
"1304","43.75-87.5","37.5-50","75-100",1,1,2,1,0,0,0
"1305","43.75-87.5","37.5-50","75-100",1,2,1,1,0,0,0
"1306","43.75-87.5","37.5-50","75-100",1,2,2,1,0,0,0
"1307","43.75-87.5","37.5-50","75-100",1,3,1,1,0,0,0
"1308","43.75-87.5","37.5-50","75-100",1,3,2,1,0,0,0
"1309","43.75-87.5","37.5-50","75-100",1,4,1,1,0,0,0
"1310","43.75-87.5","37.5-50","75-100",1,4,2,1,0,0,0
"1311","43.75-87.5","37.5-50","75-100",1,5,1,1,0,0,0
"1312","43.75-87.5","37.5-50","75-100",1,5,2,1,0,0,0
"1313","43.75-87.5","37.5-50","75-100",1,6,1,1,0,0,0
"1314","43.75-87.5","37.5-50","75-100",1,6,2,1,0,0,0
"1315","43.75-87.5","37.5-50","75-100",1,7,1,1,0,0,0
"1316","43.75-87.5","37.5-50","75-100",1,7,2,1,0,0,0
"1317","43.75-87.5","37.5-50","75-100",2,1,1,0.995049504950495,0.00495049504950495,0,0
"1318","43.75-87.5","37.5-50","75-100",2,1,2,1,0,0,0
"1319","43.75-87.5","37.5-50","75-100",2,2,1,1,0,0,0
"1320","43.75-87.5","37.5-50","75-100",2,2,2,0.995391705069124,0.00460829493087558,0,0
"1321","43.75-87.5","37.5-50","75-100",2,3,1,0.995049504950495,0.00495049504950495,0,0
"1322","43.75-87.5","37.5-50","75-100",2,3,2,1,0,0,0
"1323","43.75-87.5","37.5-50","75-100",2,4,1,1,0,0,0
"1324","43.75-87.5","37.5-50","75-100",2,4,2,0.995283018867924,0.00471698113207547,0,0
"1325","43.75-87.5","37.5-50","75-100",2,5,1,1,0,0,0
"1326","43.75-87.5","37.5-50","75-100",2,5,2,0.99,0.01,0,0
"1327","43.75-87.5","37.5-50","75-100",2,6,1,1,0,0,0
"1328","43.75-87.5","37.5-50","75-100",2,6,2,1,0,0,0
"1329","43.75-87.5","37.5-50","75-100",2,7,1,0.991071428571429,0.00892857142857143,0,0
"1330","43.75-87.5","37.5-50","75-100",2,7,2,0.995594713656388,0.00440528634361234,0,0
"1331","43.75-87.5","37.5-50","75-100",3,1,1,0,0.995495495495496,0.0045045045045045,0
"1332","43.75-87.5","37.5-50","75-100",3,1,2,0,0.994475138121547,0.00552486187845304,0
"1333","43.75-87.5","37.5-50","75-100",3,2,1,0,0.985714285714286,0.0142857142857143,0
"1334","43.75-87.5","37.5-50","75-100",3,2,2,0,1,0,0
"1335","43.75-87.5","37.5-50","75-100",3,3,1,0,0.994818652849741,0.00518134715025907,0
"1336","43.75-87.5","37.5-50","75-100",3,3,2,0,0.990049751243781,0.00995024875621891,0
"1337","43.75-87.5","37.5-50","75-100",3,4,1,0,1,0,0
"1338","43.75-87.5","37.5-50","75-100",3,4,2,0,1,0,0
"1339","43.75-87.5","37.5-50","75-100",3,5,1,0,1,0,0
"1340","43.75-87.5","37.5-50","75-100",3,5,2,0,1,0,0
"1341","43.75-87.5","37.5-50","75-100",3,6,1,0.00471698113207547,0.995283018867924,0,0
"1342","43.75-87.5","37.5-50","75-100",3,6,2,0,0.990147783251232,0.00985221674876847,0
"1343","43.75-87.5","37.5-50","75-100",3,7,1,0,1,0,0
"1344","43.75-87.5","37.5-50","75-100",3,7,2,0,0.986238532110092,0.0137614678899083,0
"1345","87.5-131.25","0-12.5","0-25",1,1,1,1,0,0,0
"1346","87.5-131.25","0-12.5","0-25",1,1,2,1,0,0,0
"1347","87.5-131.25","0-12.5","0-25",1,2,1,1,0,0,0
"1348","87.5-131.25","0-12.5","0-25",1,2,2,1,0,0,0
"1349","87.5-131.25","0-12.5","0-25",1,3,1,1,0,0,0
"1350","87.5-131.25","0-12.5","0-25",1,3,2,1,0,0,0
"1351","87.5-131.25","0-12.5","0-25",1,4,1,1,0,0,0
"1352","87.5-131.25","0-12.5","0-25",1,4,2,1,0,0,0
"1353","87.5-131.25","0-12.5","0-25",1,5,1,1,0,0,0
"1354","87.5-131.25","0-12.5","0-25",1,5,2,1,0,0,0
"1355","87.5-131.25","0-12.5","0-25",1,6,1,1,0,0,0
"1356","87.5-131.25","0-12.5","0-25",1,6,2,1,0,0,0
"1357","87.5-131.25","0-12.5","0-25",1,7,1,1,0,0,0
"1358","87.5-131.25","0-12.5","0-25",1,7,2,1,0,0,0
"1359","87.5-131.25","0-12.5","0-25",2,1,1,1,0,0,0
"1360","87.5-131.25","0-12.5","0-25",2,1,2,1,0,0,0
"1361","87.5-131.25","0-12.5","0-25",2,2,1,1,0,0,0
"1362","87.5-131.25","0-12.5","0-25",2,2,2,1,0,0,0
"1363","87.5-131.25","0-12.5","0-25",2,3,1,1,0,0,0
"1364","87.5-131.25","0-12.5","0-25",2,3,2,1,0,0,0
"1365","87.5-131.25","0-12.5","0-25",2,4,1,1,0,0,0
"1366","87.5-131.25","0-12.5","0-25",2,4,2,1,0,0,0
"1367","87.5-131.25","0-12.5","0-25",2,5,1,1,0,0,0
"1368","87.5-131.25","0-12.5","0-25",2,5,2,1,0,0,0
"1369","87.5-131.25","0-12.5","0-25",2,6,1,1,0,0,0
"1370","87.5-131.25","0-12.5","0-25",2,6,2,1,0,0,0
"1371","87.5-131.25","0-12.5","0-25",2,7,1,1,0,0,0
"1372","87.5-131.25","0-12.5","0-25",2,7,2,1,0,0,0
"1373","87.5-131.25","0-12.5","0-25",3,1,1,0.915094339622642,0.0849056603773585,0,0
"1374","87.5-131.25","0-12.5","0-25",3,1,2,0.876146788990826,0.123853211009174,0,0
"1375","87.5-131.25","0-12.5","0-25",3,2,1,0.960591133004926,0.0394088669950739,0,0
"1376","87.5-131.25","0-12.5","0-25",3,2,2,0.914027149321267,0.085972850678733,0,0
"1377","87.5-131.25","0-12.5","0-25",3,3,1,0.973799126637555,0.0262008733624454,0,0
"1378","87.5-131.25","0-12.5","0-25",3,3,2,0.920318725099602,0.0796812749003984,0,0
"1379","87.5-131.25","0-12.5","0-25",3,4,1,0.928571428571429,0.0714285714285714,0,0
"1380","87.5-131.25","0-12.5","0-25",3,4,2,0.880658436213992,0.119341563786008,0,0
"1381","87.5-131.25","0-12.5","0-25",3,5,1,0.986363636363636,0.0136363636363636,0,0
"1382","87.5-131.25","0-12.5","0-25",3,5,2,0.92093023255814,0.0790697674418605,0,0
"1383","87.5-131.25","0-12.5","0-25",3,6,1,0.995305164319249,0.00469483568075117,0,0
"1384","87.5-131.25","0-12.5","0-25",3,6,2,0.894308943089431,0.105691056910569,0,0
"1385","87.5-131.25","0-12.5","0-25",3,7,1,0.886363636363636,0.113636363636364,0,0
"1386","87.5-131.25","0-12.5","0-25",3,7,2,0.914893617021277,0.0851063829787234,0,0
"1387","87.5-131.25","0-12.5","25-50",1,1,1,1,0,0,0
"1388","87.5-131.25","0-12.5","25-50",1,1,2,1,0,0,0
"1389","87.5-131.25","0-12.5","25-50",1,2,1,1,0,0,0
"1390","87.5-131.25","0-12.5","25-50",1,2,2,1,0,0,0
"1391","87.5-131.25","0-12.5","25-50",1,3,1,1,0,0,0
"1392","87.5-131.25","0-12.5","25-50",1,3,2,1,0,0,0
"1393","87.5-131.25","0-12.5","25-50",1,4,1,1,0,0,0
"1394","87.5-131.25","0-12.5","25-50",1,4,2,1,0,0,0
"1395","87.5-131.25","0-12.5","25-50",1,5,1,1,0,0,0
"1396","87.5-131.25","0-12.5","25-50",1,5,2,1,0,0,0
"1397","87.5-131.25","0-12.5","25-50",1,6,1,1,0,0,0
"1398","87.5-131.25","0-12.5","25-50",1,6,2,1,0,0,0
"1399","87.5-131.25","0-12.5","25-50",1,7,1,1,0,0,0
"1400","87.5-131.25","0-12.5","25-50",1,7,2,1,0,0,0
"1401","87.5-131.25","0-12.5","25-50",2,1,1,1,0,0,0
"1402","87.5-131.25","0-12.5","25-50",2,1,2,1,0,0,0
"1403","87.5-131.25","0-12.5","25-50",2,2,1,1,0,0,0
"1404","87.5-131.25","0-12.5","25-50",2,2,2,1,0,0,0
"1405","87.5-131.25","0-12.5","25-50",2,3,1,1,0,0,0
"1406","87.5-131.25","0-12.5","25-50",2,3,2,1,0,0,0
"1407","87.5-131.25","0-12.5","25-50",2,4,1,1,0,0,0
"1408","87.5-131.25","0-12.5","25-50",2,4,2,1,0,0,0
"1409","87.5-131.25","0-12.5","25-50",2,5,1,1,0,0,0
"1410","87.5-131.25","0-12.5","25-50",2,5,2,1,0,0,0
"1411","87.5-131.25","0-12.5","25-50",2,6,1,1,0,0,0
"1412","87.5-131.25","0-12.5","25-50",2,6,2,1,0,0,0
"1413","87.5-131.25","0-12.5","25-50",2,7,1,1,0,0,0
"1414","87.5-131.25","0-12.5","25-50",2,7,2,1,0,0,0
"1415","87.5-131.25","0-12.5","25-50",3,1,1,0.443396226415094,0.556603773584906,0,0
"1416","87.5-131.25","0-12.5","25-50",3,1,2,0.306976744186047,0.693023255813954,0,0
"1417","87.5-131.25","0-12.5","25-50",3,2,1,0.484018264840183,0.515981735159817,0,0
"1418","87.5-131.25","0-12.5","25-50",3,2,2,0.356521739130435,0.643478260869565,0,0
"1419","87.5-131.25","0-12.5","25-50",3,3,1,0.576190476190476,0.423809523809524,0,0
"1420","87.5-131.25","0-12.5","25-50",3,3,2,0.305555555555556,0.694444444444444,0,0
"1421","87.5-131.25","0-12.5","25-50",3,4,1,0.454954954954955,0.545045045045045,0,0
"1422","87.5-131.25","0-12.5","25-50",3,4,2,0.322429906542056,0.677570093457944,0,0
"1423","87.5-131.25","0-12.5","25-50",3,5,1,0.578947368421053,0.421052631578947,0,0
"1424","87.5-131.25","0-12.5","25-50",3,5,2,0.248927038626609,0.751072961373391,0,0
"1425","87.5-131.25","0-12.5","25-50",3,6,1,0.745283018867924,0.254716981132075,0,0
"1426","87.5-131.25","0-12.5","25-50",3,6,2,0.293838862559242,0.706161137440758,0,0
"1427","87.5-131.25","0-12.5","25-50",3,7,1,0.308943089430894,0.691056910569106,0,0
"1428","87.5-131.25","0-12.5","25-50",3,7,2,0.327188940092166,0.672811059907834,0,0
"1429","87.5-131.25","0-12.5","50-75",1,1,1,1,0,0,0
"1430","87.5-131.25","0-12.5","50-75",1,1,2,1,0,0,0
"1431","87.5-131.25","0-12.5","50-75",1,2,1,1,0,0,0
"1432","87.5-131.25","0-12.5","50-75",1,2,2,1,0,0,0
"1433","87.5-131.25","0-12.5","50-75",1,3,1,1,0,0,0
"1434","87.5-131.25","0-12.5","50-75",1,3,2,1,0,0,0
"1435","87.5-131.25","0-12.5","50-75",1,4,1,1,0,0,0
"1436","87.5-131.25","0-12.5","50-75",1,4,2,1,0,0,0
"1437","87.5-131.25","0-12.5","50-75",1,5,1,1,0,0,0
"1438","87.5-131.25","0-12.5","50-75",1,5,2,1,0,0,0
"1439","87.5-131.25","0-12.5","50-75",1,6,1,1,0,0,0
"1440","87.5-131.25","0-12.5","50-75",1,6,2,1,0,0,0
"1441","87.5-131.25","0-12.5","50-75",1,7,1,1,0,0,0
"1442","87.5-131.25","0-12.5","50-75",1,7,2,1,0,0,0
"1443","87.5-131.25","0-12.5","50-75",2,1,1,1,0,0,0
"1444","87.5-131.25","0-12.5","50-75",2,1,2,1,0,0,0
"1445","87.5-131.25","0-12.5","50-75",2,2,1,1,0,0,0
"1446","87.5-131.25","0-12.5","50-75",2,2,2,1,0,0,0
"1447","87.5-131.25","0-12.5","50-75",2,3,1,1,0,0,0
"1448","87.5-131.25","0-12.5","50-75",2,3,2,1,0,0,0
"1449","87.5-131.25","0-12.5","50-75",2,4,1,1,0,0,0
"1450","87.5-131.25","0-12.5","50-75",2,4,2,1,0,0,0
"1451","87.5-131.25","0-12.5","50-75",2,5,1,1,0,0,0
"1452","87.5-131.25","0-12.5","50-75",2,5,2,1,0,0,0
"1453","87.5-131.25","0-12.5","50-75",2,6,1,1,0,0,0
"1454","87.5-131.25","0-12.5","50-75",2,6,2,1,0,0,0
"1455","87.5-131.25","0-12.5","50-75",2,7,1,1,0,0,0
"1456","87.5-131.25","0-12.5","50-75",2,7,2,1,0,0,0
"1457","87.5-131.25","0-12.5","50-75",3,1,1,0.0251046025104603,0.97489539748954,0,0
"1458","87.5-131.25","0-12.5","50-75",3,1,2,0.00505050505050505,0.994949494949495,0,0
"1459","87.5-131.25","0-12.5","50-75",3,2,1,0.0444444444444444,0.955555555555556,0,0
"1460","87.5-131.25","0-12.5","50-75",3,2,2,0.02,0.98,0,0
"1461","87.5-131.25","0-12.5","50-75",3,3,1,0.0465116279069767,0.953488372093023,0,0
"1462","87.5-131.25","0-12.5","50-75",3,3,2,0.0182648401826484,0.981735159817352,0,0
"1463","87.5-131.25","0-12.5","50-75",3,4,1,0.0541871921182266,0.945812807881773,0,0
"1464","87.5-131.25","0-12.5","50-75",3,4,2,0.00892857142857143,0.991071428571429,0,0
"1465","87.5-131.25","0-12.5","50-75",3,5,1,0.0784313725490196,0.92156862745098,0,0
"1466","87.5-131.25","0-12.5","50-75",3,5,2,0.00840336134453781,0.991596638655462,0,0
"1467","87.5-131.25","0-12.5","50-75",3,6,1,0.25,0.75,0,0
"1468","87.5-131.25","0-12.5","50-75",3,6,2,0.019047619047619,0.980952380952381,0,0
"1469","87.5-131.25","0-12.5","50-75",3,7,1,0.0127659574468085,0.987234042553191,0,0
"1470","87.5-131.25","0-12.5","50-75",3,7,2,0.00465116279069767,0.995348837209302,0,0
"1471","87.5-131.25","0-12.5","75-100",1,1,1,1,0,0,0
"1472","87.5-131.25","0-12.5","75-100",1,1,2,1,0,0,0
"1473","87.5-131.25","0-12.5","75-100",1,2,1,1,0,0,0
"1474","87.5-131.25","0-12.5","75-100",1,2,2,1,0,0,0
"1475","87.5-131.25","0-12.5","75-100",1,3,1,1,0,0,0
"1476","87.5-131.25","0-12.5","75-100",1,3,2,1,0,0,0
"1477","87.5-131.25","0-12.5","75-100",1,4,1,1,0,0,0
"1478","87.5-131.25","0-12.5","75-100",1,4,2,1,0,0,0
"1479","87.5-131.25","0-12.5","75-100",1,5,1,1,0,0,0
"1480","87.5-131.25","0-12.5","75-100",1,5,2,1,0,0,0
"1481","87.5-131.25","0-12.5","75-100",1,6,1,1,0,0,0
"1482","87.5-131.25","0-12.5","75-100",1,6,2,1,0,0,0
